ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
futurecolliders,2026-03-31,2026-04-14,28,4745.292777777778,25.45,4.675242067466899,3.3776519008521464,8.75,1000.0297222223229,60899
futurecolliders,2026-04-04,2026-04-04,21,19131.466666666667,69.31666666666666,31.876923076923074,24.461161776603596,64.23333333333333,1000.0308333333185,36010
futurecolliders,2026-04-22,2026-04-22,16,14278.42861111111,55.85,31.736894001136058,14.613156184207918,51.333333333333336,1000.001388888895,26994
futurecolliders,2026-04-08,2026-04-08,25,2819.367222222222,62.18333333333333,34.87157974300831,15.168063963537012,53.81666666666667,1000.5722222222178,4851
xenon,2026-04-15,2026-04-16,32,204.3347222222222,158.2,16.863938560293445,32.66712518840909,73.73333333333333,1011.0230555555556,727
