Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
zackmweinstein,UCBerkeley_Altman,2022-12-22,2022-12-22,15,53151.70972222222,93.38333333333334,63.26329266679891,20.430952207650908,87.86666666666666,1000.0119444444863,50410
shafayetrahat,UMontana_Roy,2022-12-28,2023-01-02,15,337.3638888888889,80.6,13.195458496305953,14.808423898908693,33.53333333333333,1000.05138888889,1534
mbareiss,VT_Riexinger,2022-12-30,2023-01-05,23,58158.64,7964.85,6356.1355191256835,2932.5874877490337,7918.566666666667,1000.7966666666663,549
vsoni11,DemoSims,2023-01-09,2023-01-09,16,185.91083333333333,63.93333333333333,16.525407407407407,11.007917195978346,27.37,1000.3916666666665,675
chenzhuo,MIT_Choi,2023-01-02,2023-01-02,15,3.451388888888889,9.35,6.275252525252525,3.0312610859250926,9.35,1009.3322222222222,33
avjoshi2,eht,2022-12-20,2023-01-11,37,56.63944444444444,10.65,4.793182886694876,2.8399027489132225,9.1,1000.9897222222221,709
premas2406,OSGUserSchool2022,2022-12-27,2023-01-13,28,302.8047222222222,64.35,10.247198721564205,10.729603990467364,24.116666666666667,1000.0086111111115,1773
arkajitmandal,Columbia_Mandal,2022-12-28,2022-12-28,15,1776.5772222222222,79.4,48.27655495169083,20.991317350652217,75.01666666666667,1000.3802777777765,2208
npcooley,BiomedInfo,2023-01-09,2023-01-09,29,321.45722222222224,344.3,181.95691823899372,96.9521412745169,303.5883333333333,1001.4800000000004,106
jwterbot2,DemoSims,2022-12-24,2023-01-14,35,1019.2833333333333,54.6,11.747406838263542,11.86716109409275,29.198333333333334,1000.7263888888899,5206
kvarela,SSGAforCSP,2023-01-02,2023-01-04,16,10.323055555555555,69.31666666666666,5.481268436578171,9.017009151124618,21.676666666666666,1005.9744444444448,113
katherinegonglewski,AMNH_MacLow,2023-01-07,2023-01-12,35,27.07,1605.6833333333334,324.84000000000003,716.0157730843333,2245.5433333333335,1031.513888888889,5
kneupane,SC_Gothe,2022-12-24,2022-12-24,21,65.18666666666667,61.93333333333333,25.901986754966888,16.82828075186313,50.93,1006.0366666666665,151
ka784,PixleyLab,2022-12-31,2022-12-31,28,396.02555555555557,12.816666666666666,3.612273234012364,1.768195765434077,6.133333333333334,1000.4327777777779,6578
stranda,holosim,2022-12-31,2023-01-01,28,629.5738888888889,102.36666666666666,48.93061312607945,33.02476004001896,94.38333333333334,1000.0777777777782,772
pameyer,SBGrid,2023-01-09,2023-01-10,37,665.3808333333334,33.06666666666667,4.553244753649635,4.330653960558908,8.233333333333333,1000.0086111111129,8768
ericking,MOLLER,2023-01-09,2023-01-09,37,157.36277777777778,34.733333333333334,21.313243039879605,8.940002600537118,30.476666666666667,1000.0061111111106,443
howardjp,JHU_Howard,2023-01-10,2023-01-14,39,118.10555555555555,1225.8833333333334,14.315824915824916,74.15083567618275,9.3,1007.9333333333338,495
