Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
/DC=org/DC=incommon/C=US/ST=Illinois/O=The University of Chicago/CN=xenon-rucio.grid.uchicago.edu,xenon,2023-10-15,2023-10-15,20,76.50916666666667,9.766666666666667,2.6127205463858854,2.6387967238815526,7.0,1001.0650000000021,1757
chunjian,SBU_Jia,2023-10-19,2023-10-19,26,70.31944444444444,19.083333333333332,9.90414710485133,5.5381205150741994,15.966666666666667,1002.6294444444441,426
lsaleh,PSFmodeling,2023-10-03,2023-10-15,27,966.7252777777778,16.65,3.4624830865966256,1.7827292427254038,5.95,1000.0036111111062,16752
sbhatta,SBU_Jia,2023-10-19,2023-10-19,26,55.01833333333333,22.366666666666667,7.468552036199095,6.360176452731774,20.6,1001.5511111111114,442
cormac,PixleyLab,2023-10-08,2023-10-09,20,387.5375,13.35,4.89521052631579,3.534516972044087,11.815,1000.1033333333313,4750
valetov,MSU_Berz,2023-10-10,2023-10-11,25,42.71722222222222,7.366666666666666,2.321588164251208,0.9519399235712621,3.9166666666666665,1001.0474999999996,1104
clin,KOTO,2023-10-13,2023-10-14,21,741.0669444444444,24.3,11.38643192488263,7.458512257758911,21.85,1000.1497222222284,3905
jiewenh,EvolSims,2023-10-04,2023-10-04,17,392.93805555555554,31.583333333333332,25.432883854728516,2.949663922611205,29.586666666666666,1000.3130555555542,927
jiewenh,EvolSims,2023-10-25,2023-10-25,17,660.7333333333333,33.6,12.292713178294575,7.136989399465006,23.936666666666667,1000.2158333333325,3225
wenbin,WSU_3DHydro,2023-10-18,2023-10-18,15,18.383055555555554,10.933333333333334,4.6935460992907805,2.813872702196533,8.783333333333333,1001.9177777777775,235
gpihan,WSU_3DHydro,2023-10-02,2023-10-02,16,120.75194444444445,20.366666666666667,3.4320780041054793,3.7080123851414233,9.816666666666666,1001.919999999999,2111
harini_hur6,PSU_Lynch,2023-10-11,2023-10-12,18,6.439166666666667,56.56666666666667,5.151333333333333,10.055445299944711,8.58,1005.3363888888888,75
jjia,SBU_Jia,2023-10-21,2023-10-21,35,18.80611111111111,3.1333333333333333,2.745417680454177,0.4647929368751465,3.1,1000.4711111111108,411
vsoni11,DemoSims,2023-10-11,2023-10-11,15,64.95027777777777,7.083333333333333,2.785573028353586,1.6174165048321216,5.6,1000.6497222222227,1399
cnatzke,Mines_Leach,2023-10-06,2023-10-10,21,3.5933333333333333,17.083333333333332,1.2044692737430167,1.2841339059489267,1.2166666666666666,1007.0586111111111,179
chunshen1987,WSU_3DHydro,2023-10-18,2023-10-18,28,209.5075,53.1,5.915505882352941,8.713207731610016,9.44,1000.0730555555571,2125
yangpink,EvolSims,2023-09-27,2023-09-27,15,3.069722222222222,4.316666666666666,2.4234649122807017,0.671268437951222,3.4433333333333334,1006.1441666666667,76
jclark1,LISA,2023-09-29,2023-10-24,40,1032.6544444444444,100.01666666666667,30.416920307641956,36.173204932557546,90.6,1000.515277777779,2037
ericking,MOLLER,2023-10-02,2023-10-02,20,85.87638888888888,5.466666666666667,2.835764079985324,1.2953804995572433,4.15,1000.1647222222236,1817
zackmweinstein,UCBerkeley_Altman,2023-10-04,2023-10-16,31,634.2894444444445,32.266666666666666,2.7748717948717947,2.1536172881385713,3.7666666666666666,1000.5519444444444,13715
jopacabra,NMSU_Sievert,2023-10-05,2023-10-11,27,4817.196111111111,106.85,53.91377852390723,25.530343265212466,93.33333333333333,1000.0338888888815,5361
arkajitmandal,Columbia_Mandal,2023-10-06,2023-10-09,26,214.2577777777778,18.7,3.7111624326404926,3.7902176727952126,10.9,1000.3475000000013,3464
anushd,EvolSims,2023-10-06,2023-10-06,24,212.05944444444444,12.733333333333333,12.083159227603671,0.44109711856996436,12.55,1001.2591666666661,1053
tuxino,REDTOP,2023-10-08,2023-10-09,26,67.21083333333333,24.266666666666666,2.037721071248105,0.9926644949774927,2.85,1004.0777777777787,1979
ahl,BiomedInfo,2023-10-09,2023-10-09,27,1963.6494444444445,25.666666666666668,12.108835217540253,5.308535322138101,18.131666666666668,1000.0083333333077,9730
xevra,CompBinFormMod,2023-10-11,2023-10-19,29,23.371388888888887,177.53333333333333,1.4981659544159542,5.785067436793341,1.8166666666666667,1000.9077777777775,936
alinia,SourceCoding,2023-10-12,2023-10-17,33,51.85666666666667,4.316666666666666,2.4518518518518517,0.8609785296440343,3.45,1001.4908333333335,1269
nascimentoff,NESCent,2023-10-13,2023-10-13,31,6.746944444444445,3.683333333333333,1.159933142311366,0.33842853253634153,1.2166666666666666,1001.9597222222224,349
abgvg9,UAB_Thyme,2023-10-14,2023-10-20,34,993.6994444444445,55.166666666666664,13.568950083447126,11.21942111216089,32.225,1000.368055555554,4394
zihangw,EvolSims,2023-10-15,2023-10-15,33,744.7977777777778,32.333333333333336,4.4430171670975005,4.197139776390201,6.716666666666667,1000.0130555555731,10058
curotto,Arcadia_Curotto,2023-10-17,2023-10-23,38,3175.4422222222224,35.2,17.96064605329311,9.36480276107377,30.183333333333334,1000.0483333333364,10608
yuw079,UCSD_Xu,2023-10-22,2023-10-23,40,82.89861111111111,6.916666666666667,1.206968373372159,0.6546291168133911,1.9,1002.163333333339,4121
