"CC*","Organization","(Generated on 2021-02-24 at 18:09 for 2021-01-25 through 2021-02-23)"
"False","Arcadia University"
"False","Arizona State University"
"False","Baylor University"
"False","Boston University"
"False","Brookhaven National Laboratory"
"False","CERN"
"False","Clemson University"
"False","College of Charleston"
"False","Colorado School of Mines"
"False","DUNE"
"False","Darkside"
"False","Duke University"
"False","Fermilab"
"False","Florida State University"
"False","Folding@Home Consortium (FAHC)"
"True","Georgia Institute of Technology"
"False","Harvard Medical School"
"False","Indiana University"
"False","International Center for Theoretical Physics"
"False","International Gravitational-Wave Observatory Network (IGWN)"
"False","Iowa State University"
"False","Jefferson Lab"
"False","LSU School of Public Health"
"False","Lancaster University"
"False","Massachusetts Institute of Technology"
"False","Princeton University"
"False","Purdue University"
"False","Rochester Institute of Technology"
"False","Rowan University"
"False","Rutgers, The State University of New Jersey"
"False","SeaQuest"
"False","Southwest Oklahoma State University"
"False","The University of Kansas"
"True","Tufts University"
"False","US ATLAS"
"False","University of Arizona"
"False","University of California, Davis"
"False","University of California, San Diego"
"False","University of California, Santa Barbara"
"False","University of Central Florida"
"False","University of Chicago"
"False","University of Florida"
"False","University of Hawaii at Manoa"
"False","University of Maryland"
"False","University of Michigan"
"False","University of Missouri"
"False","University of Nebraska"
"False","University of Nebraska-Lincoln"
"False","University of North Carolina at Chapel Hill"
"False","University of North Dakota"
"True","University of Notre Dame"
"False","University of Pennsylvania"
"False","University of Pittsburgh"
"False","University of Utah"
"False","University of Virginia"
"False","University of Wisconsin-Madison"
"False","Utrecht University"
"False","Vanderbilt University"
"True","Wayne State University"
