Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
peemin,NOAA_Boyer,2024-10-15,2024-10-16,15,873.6633333333333,10.3,3.4263546637035103,2.271374450330124,6.516666666666667,1000.2133333333678,15299
zemlni,Washington_Savage,2024-10-22,2024-10-22,22,29.790555555555557,21.016666666666666,1.6974675530231087,1.2495248028424728,2.75,1001.1238888888873,1053
xyfei,UNC_Xiao,2024-10-19,2024-10-19,17,6.745277777777778,7.083333333333333,3.8915064102564103,1.173008641435313,4.833333333333333,1000.8102777777782,104
gpihan,WSU_3DHydro,2024-10-10,2024-10-10,18,186.77277777777778,28.15,13.48539911752908,9.966920693486976,22.633333333333333,1000.3891666666653,831
parkchan,Illinois_Park,2024-10-15,2024-10-15,21,1714.3455555555556,44.43333333333333,25.94872182980155,11.601200164429114,41.05,1000.0788888888876,3964
jaclynrb1025,PSFmodeling,2024-10-07,2024-10-25,31,2461.052777777778,118.2,11.856685937583642,20.38624307978966,16.4,1000.1263888888918,12454
sarosboro,CompBinFormMod,2024-10-21,2024-10-23,18,7003.749722222222,168.9,4.560326684608818,3.3304053545522763,7.666666666666667,1000.0130555551024,92148
abgvg9,UAB_Thyme,2024-10-25,2024-10-29,34,564.635,37.03333333333333,11.300233488992662,8.069732657300934,23.08833333333333,1000.2486111111112,2998
larsonma,futurecolliders,2024-10-10,2024-10-19,21,307.6661111111111,41.25,6.794246104772421,5.6977584733938675,14.783333333333333,1010.929722222223,2717
langnerp,UCAnschutz_Langner,2024-10-16,2024-10-18,25,19.380277777777778,8.566666666666666,2.284512115258677,0.4030338345348666,2.35,1000.6772222222223,509
akbarovic,WSU_3DHydro,2024-10-22,2024-10-22,23,92.23972222222223,48.2,7.974615754082612,10.064533018884536,24.65,1000.4594444444449,694
elias2800,Harvard_Aganj,2024-10-21,2024-10-29,19,31.20388888888889,474.28333333333336,42.55075757575757,99.65052233420512,117.70833333333333,1101.5577777777776,44
ycwangzeno,UCBerkeley_Garratt,2024-10-13,2024-10-24,29,6.456388888888889,4.45,1.3312142038946164,0.5309467936023666,1.6666666666666667,1010.0177777777775,291
mauslen,UTAustin_Auslen,2024-10-08,2024-10-08,18,4228.665,48.2,17.196685644570962,10.943378762545699,30.666666666666668,1000.3425000000003,14754
jackson_g,WSU_3DHydro,2024-10-06,2024-10-06,15,89.75472222222223,85.41666666666667,2.7267257383966244,3.070622425179097,6.65,1000.5691666666681,1975
jackson_g,WSU_3DHydro,2024-10-28,2024-10-28,15,176.54694444444445,35.1,8.353956361724501,3.8171366515994634,13.533333333333333,1000.0997222222238,1268
nishantpanicker,BiomedInfo,2024-10-08,2024-10-09,17,1.043611111111111,15.516666666666667,2.846212121212121,3.86049018126383,10.348333333333333,1025.9619444444445,22
asharma_9,Purdue_Sharma,2024-10-07,2024-10-15,19,3.210277777777778,155.48333333333332,6.6419540229885055,28.633178328717893,2.7,1198.9155555555556,29
mgoplerud,UTA_Goplerud,2024-10-04,2024-10-08,15,5.937222222222222,32.766666666666666,3.425320512820513,5.097443137629479,4.991666666666666,1055.9758333333334,104
yuw079,UCSD_Xu,2024-10-06,2024-10-07,17,12.395,4.516666666666667,1.4697628458498024,0.19697734808789535,1.55,1003.5861111111109,506
dollynam47,LSU_Wilson,2024-10-07,2024-10-07,18,1557.1330555555555,29.116666666666667,17.133318051225626,7.071631087697772,26.626666666666665,1000.0533333333299,5453
chenzhuo,MIT_Choi,2024-10-07,2024-10-08,18,1.7102777777777778,2.783333333333333,2.7734234234234236,0.018197925646379714,2.783333333333333,1006.8533333333332,37
xevra,CompBinFormMod,2024-10-08,2024-10-08,19,26.834722222222222,661.6333333333333,3.1203165374677004,29.069135445002313,3.0,1004.9136111111112,516
cormac,PixleyLab,2024-10-12,2024-10-13,23,22039.644444444446,83.91666666666667,39.636083885342046,26.838431751392726,76.56,1000.0122222222088,33363
jakea,UCSD_Gilson,2024-10-15,2024-10-15,26,9403.47,185.05,105.0862730489849,51.13912992083594,174.1,1000.6999999999991,5369
tuxino,REDTOP,2024-10-19,2024-10-20,30,63.4925,277.0833333333333,17.237782805429863,50.35478748628551,7.989999999999999,1002.5672222222221,221
ezw,MIT_Chakraborty,2024-10-20,2024-10-20,31,1452.7916666666667,85.03333333333333,51.03483606557377,22.727750364105308,78.2,1000.3227777777774,1708
nkremerh,Seattle_Herman,2024-10-21,2024-10-21,32,240.14111111111112,5.0,1.7324115265921205,1.1464689057205937,2.9,1000.8277777777678,8317
ho2912,WSU_3DHydro,2024-10-22,2024-10-23,33,16.370277777777776,25.85,2.7058310376492196,1.5213425804210179,3.7,1003.0091666666668,363
jopacabra,NMSU_Sievert,2024-10-25,2024-10-27,36,832.6522222222222,66.68333333333334,32.27334194659776,17.114960285098793,53.255,1002.2299999999996,1548
dandan,Stanford_Gilula,2024-10-26,2024-10-26,37,6.441388888888889,3.1333333333333333,3.0918666666666668,0.039577517965575,3.1333333333333333,1000.9683333333334,125
