Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
ghutchis,chemml,2022-05-12,2022-05-12,17,48.75944444444445,5.433333333333334,2.9731368563685634,0.7982222999099188,3.55,1000.414444444445,984
khalilkarim99,WSU_3DHydro,2022-05-13,2022-05-15,16,624.8566666666667,39.46666666666667,7.0274414245548265,2.5132336620310443,10.066666666666666,1000.0202777777786,5335
chunshen1987,WSU_3DHydro,2022-05-17,2022-05-17,23,42.29388888888889,78.08333333333333,7.355458937198067,6.336390147940452,11.756666666666666,1002.659444444445,345
violachenyt,EvolSims,2022-05-26,2022-05-26,27,9.4225,2.6666666666666665,2.426394849785408,0.20361501247868313,2.65,1003.4655555555555,233
curotto,Arcadia_Curotto,2022-05-31,2022-05-31,16,2164.6838888888888,36.88333333333333,22.25514621887137,8.759703042385873,33.88333333333333,1000.0397222222244,5836
Soham0710,BiostatsChapple,2022-05-13,2022-05-18,16,872.6816666666666,58.516666666666666,12.334723203769139,13.061792006254256,33.63333333333333,1001.1530555555545,4245
csmith,SPRI_Smith,2022-05-17,2022-05-28,26,479.4769444444444,36.416666666666664,18.741769815418024,9.630007513352712,29.746666666666666,1009.7375000000005,1535
avjoshi2,eht,2022-05-17,2022-05-25,27,70.84166666666667,15.033333333333333,3.336342229199372,2.1512365989982927,6.016666666666667,1001.2461111111108,1274
jiyuluo1002,UCSD_Xu,2022-05-12,2022-05-15,20,1014.1588888888889,31.366666666666667,9.900672524134938,7.080574599565667,20.283333333333335,1000.1019444444438,6146
valetov,"LancasterPPS,MSU_Berz",2022-05-11,2022-05-12,15,68.32805555555555,46.31666666666667,8.778765167737332,4.426548108535795,15.1,1000.5613888888894,467
saghafoo,ASU_EvolutionMedicineIT,2022-05-12,2022-05-12,19,24.58222222222222,5.15,2.512663259511641,1.3211504584749063,4.803333333333333,1017.2408333333331,587
rahmans1,MOLLER,2022-05-12,2022-05-17,20,2248.6066666666666,146.68333333333334,40.600782425519114,48.439968789722556,127.36999999999999,1000.051666666666,3323
kneupane,SC_Gothe,2022-05-12,2022-05-26,26,35.25555555555555,26.316666666666666,2.425840978593272,1.323467828833998,3.933333333333333,1000.4702777777776,872
jstoppelman3,electrolytes,2022-05-13,2022-05-13,20,35.878055555555555,13.45,5.664956140350878,1.86989939429187,7.683333333333334,1008.1197222222223,380
chenzhuo,MIT_Choi,2022-05-15,2022-05-16,22,298.6977777777778,10.7,4.692816618661081,2.625454007003145,8.233333333333333,1000.0877777777761,3819
zackmweinstein,UCBerkeley_Altman,2022-05-17,2022-05-17,24,17316.8425,45.45,21.17620605319474,9.550898328870227,35.39,1000.0077777778095,49065
tylern,SC_Gothe,2022-06-03,2022-06-03,41,24.91611111111111,5.4,3.2712618526622905,0.7970122924362669,5.166666666666667,1001.4575000000011,457
