ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
xenon,2026-06-26,2026-06-26,15,7.675833333333333,7.183333333333334,2.8965408805031445,0.9533438734474178,3.783333333333333,1008.2891666666669,159
futurecolliders,2026-06-15,2026-06-16,22,34.88722222222222,16.4,6.21137487636004,3.681344520115208,10.69,1003.6755555555558,337
