Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
anushd,EvolSims,2022-06-30,2022-06-30,21,598.7777777777778,14.466666666666667,4.331123166566204,3.309766745283785,10.073333333333332,1000.2730555555531,8295
curotto,Arcadia_Curotto,2022-07-05,2022-07-05,16,2159.795,34.05,20.488173913043475,9.570511359088242,32.016666666666666,1000.0102777777803,6325
jakea,UCSD_Gilson,2022-06-29,2022-06-30,17,99.0963888888889,15.616666666666667,3.6725036030471485,1.96781706851687,6.616666666666666,1001.3338888888889,1619
valetov,LancasterPPS,2022-07-06,2022-07-07,17,2.508611111111111,7.983333333333333,1.7707843137254902,0.9998607901858195,2.3466666666666667,1003.0563888888892,85
ncr006,Bucknell_Ryan,2022-06-28,2022-06-28,17,180.47611111111112,65.53333333333333,25.539072327044025,17.572465180595938,52.391666666666666,1000.843055555555,424
kvarela,SSGAforCSP,2022-07-12,2022-07-13,17,38.396388888888886,327.96666666666664,18.28399470899471,45.54251783410964,48.166666666666664,1005.6361111111107,126
abills,CMU_Viswanathan,2022-06-21,2022-06-21,17,1.1841666666666666,1.9666666666666666,1.3405660377358493,0.22988545628729398,1.9666666666666666,1011.7361111111112,53
chaika7191,WSU_3DHydro,2022-06-22,2022-06-23,16,3.4366666666666665,2.716666666666667,1.5388059701492538,0.7607535290711207,2.716666666666667,1000.2994444444445,134
pjohri,DemoSims,2022-06-20,2022-06-21,15,569.2566666666667,37.666666666666664,12.584893146647016,8.98690765373989,26.533333333333335,1001.1852777777792,2714
mjanssen,eht,2022-06-23,2022-06-28,20,6.295,10.116666666666667,0.42629796839729117,0.7653677948522513,1.0,1007.2,886
achapp,BiostatsChapple,2022-06-28,2022-06-29,25,948.9025,32.983333333333334,18.87111368909513,9.6849995095319,30.6,1000.6275000000003,3017
ahl,BiomedInfo,2022-07-05,2022-07-05,32,241.58527777777778,13.416666666666666,5.784164671455174,3.1960873168176374,11.2,1000.1105555555491,2506
phiht,UConn_Le,2022-07-07,2022-07-07,34,59.93666666666667,16.633333333333333,0.7811033883579497,1.1439199495035655,2.933333333333333,1000.412777777779,4604
colbrydi,MSU_Collbry,2022-07-13,2022-07-14,40,9.369166666666667,6.883333333333334,1.0295787545787547,0.5203147773095069,1.2833333333333334,1001.1175000000004,546
