ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
xenon,2026-07-20,2026-07-20,18,1613.0252777777778,42.53333333333333,10.007394960879605,7.962203791604706,20.913333333333334,1000.0761111111099,9671
futurecolliders,2026-07-06,2026-07-15,22,160.94805555555556,4400.916666666667,17.654265691651435,235.32958052780367,6.466666666666667,1010.9430555555558,547
