"CC*","Organization","(Generated on 2021-03-22 at 19:10 for 2021-02-20 through 2021-03-21)"
"True","American Museum of Natural History"
"False","Arcadia University"
"False","Arizona State University"
"False","Baylor University"
"False","Boston University"
"False","Brookhaven National Laboratory"
"False","Brown University"
"False","CERN"
"False","Chicago State University"
"False","College of Charleston"
"False","Colorado School of Mines"
"False","DUNE"
"False","Fermilab"
"False","Florida State University"
"False","Folding@Home Consortium (FAHC)"
"True","Georgia Institute of Technology"
"False","Harvard Medical School"
"False","Icahn School of Medicine at Mount Sinai"
"False","Indiana University"
"False","International Gravitational-Wave Observatory Network (IGWN)"
"False","Jefferson Lab"
"False","Kent State University"
"False","LSU School of Public Health"
"False","Lancaster University"
"False","Massachusetts Institute of Technology"
"True","New Mexico State University"
"False","Northeastern University"
"False","Purdue University"
"False","Rochester Institute of Technology"
"False","Rowan University"
"False","Rutgers, The State University of New Jersey"
"False","SeaQuest"
"False","Southwest Oklahoma State University"
"False","The University of Kansas"
"True","Tufts University"
"False","US ATLAS"
"False","University of Arizona"
"False","University of California, Davis"
"False","University of California, Merced"
"False","University of California, San Diego"
"False","University of California, Santa Barbara"
"False","University of Central Florida"
"False","University of Chicago"
"False","University of Colorado Boulder"
"False","University of Hawaii at Manoa"
"False","University of Maryland"
"False","University of Michigan"
"False","University of Nebraska"
"False","University of North Carolina at Chapel Hill"
"True","University of Notre Dame"
"False","University of Pennsylvania"
"False","University of Pittsburgh"
"False","University of Southern California"
"False","University of Utah"
"False","University of Virginia"
"False","University of Wisconsin-Madison"
"False","Utrecht University"
"False","Vanderbilt University"
"True","Wayne State University"
