Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
golmoham,SourceCoding,2021-06-30,2021-06-30,21,238.97916666666666,6.75,3.439373950587671,1.5935262908122994,5.966666666666667,1000.121666666665,4169
jzorn,PSU_Chen,2021-06-23,2021-06-23,19,51.26583333333333,39.083333333333336,4.577306547619047,3.292959487512491,5.066666666666666,1001.2766666666662,672
mclauchc,SC_Gothe,2021-07-01,2021-07-01,26,6.351666666666667,5.233333333333333,2.3524691358024694,0.5267359227409925,2.45,1000.4949999999999,162
maplewen,UCMerced_Han,2021-07-12,2021-07-12,35,71.62972222222223,84.41666666666667,7.799969751966122,11.839601348867008,17.413333333333334,1002.8575000000004,551
mzeng,UCSD_YZYou,2021-07-08,2021-07-08,17,49.9975,2999.85,2999.85,0.0,0.0,1687.0347222222222,1
sjsabin,DemoSims,2021-06-30,2021-07-01,15,7.161111111111111,146.76666666666668,143.22222222222223,3.7004629340024375,148.71666666666667,1384.6791666666666,3
achapp,BiostatsChapple,2021-06-24,2021-06-27,21,53.596666666666664,31.583333333333332,3.0223684210526316,1.342263863054168,3.783333333333333,1000.0019444444498,1064
curotto,Arcadia_Curotto,2021-06-24,2021-07-07,28,21.713055555555556,48.38333333333333,5.069195849546045,9.40148602837808,4.326666666666667,1001.1922222222231,257
kneupane,SC_Gothe,2021-07-02,2021-07-02,18,6.699722222222222,6.5,3.6543939393939393,0.4256773535685421,3.783333333333333,1008.2458333333329,110
jborrel00,FEMyo,2021-06-30,2021-07-01,26,283.6333333333333,31.55,0.3139794468736739,0.6779577506606752,0.7833333333333333,1000.0405555555789,54201
bastodian,Guam_Bentlage,2021-06-21,2021-06-21,15,1703.6480555555556,64.4,17.41377910278251,10.593282714365731,31.55,1000.0974999999991,5870
sindridelamancha,Rowan_Nguyen,2021-06-28,2021-07-01,16,18706.983888888888,115.35,49.469744516432336,35.75454672130718,101.0,1000.0208333333233,22689
cody.messick,UTAustin_Zimmerman,2021-06-23,2021-07-01,23,68.4425,42.46666666666667,3.7674770642201834,3.8547474305094265,8.788333333333332,1004.0486111111097,1090
kvarela,SSGAforCSP,2021-06-17,2021-06-18,15,0.1275,7.65,7.65,0.0,0.0,1751.7244444444445,1
kvarela,SSGAforCSP,2021-07-12,2021-07-14,23,113.37861111111111,47.833333333333336,16.511448220064725,13.505470405707557,40.06666666666667,1000.2952777777776,412
jstoppelman3,electrolytes,2021-06-18,2021-06-18,16,80.07972222222222,27.533333333333335,8.227368721461186,5.593752309140991,16.966666666666665,1004.456388888889,584
jstoppelman3,electrolytes,2021-07-08,2021-07-09,18,1389.7583333333334,42.55,11.611962122267094,6.067665151033864,20.966666666666665,1006.5336111111119,7181
ericj,UChicago_Jonas,2021-06-21,2021-06-29,24,333.9125,28.533333333333335,5.39874696847211,2.92225071957613,9.216666666666667,1000.8202777777789,3711
pjohri,DemoSims,2021-06-24,2021-06-25,22,13.726666666666667,34.2,3.0279411764705886,3.5139089193099458,3.9616666666666664,1001.8080555555555,272
ezw,MIT_Chakraborty,2021-06-29,2021-07-01,27,66.61222222222223,39.233333333333334,7.162604540023895,11.751910660640105,31.251666666666665,1002.198611111111,558
aaron.zimmerman,UTAustin_Zimmerman,2021-07-02,2021-07-08,33,11640.781111111111,6118.016666666666,388.02603703703704,1402.742540076695,23.691666666666666,1000.2291666666652,1800
tedwards,UTAustin_Zimmerman,2021-07-02,2021-07-09,33,24478.881388888887,10028.416666666666,1525.1639494634824,3251.200524434028,6682.52,1000.5508333333329,963
