Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
gpihan,WSU_3DHydro,2024-06-05,2024-06-06,26,573.4975,988.1666666666666,54.01860282574568,83.30275657958518,47.269999999999996,1000.3977777777772,637
zackmweinstein,UCBerkeley_Altman,2024-05-23,2024-05-24,15,3990.025277777778,26.166666666666668,11.029278386928347,6.412355346096741,20.966666666666665,1000.372500000007,21706
aashish_tripathee,Michigan_Riles,2024-06-10,2024-06-10,23,88.64666666666666,839.65,409.1384615384615,370.2506944990995,829.7099999999999,1137.611111111111,13
zihangw,EvolSims,2024-06-05,2024-06-06,18,11.891666666666667,8.066666666666666,3.413875598086124,1.5810860987130897,5.566666666666666,1083.6555555555556,209
/DC=org/DC=incommon/C=US/ST=Illinois/O=The University of Chicago/CN=xenon-rucio.grid.uchicago.edu,xenon,2024-06-06,2024-06-10,25,1686.9208333333333,20.683333333333334,0.8488221432045756,2.6856670878106974,1.1833333333333333,1000.0008333333539,119242
jiewenh,EvolSims,2024-06-03,2024-06-05,21,98.21027777777778,12.416666666666666,2.24053865652725,2.5558402888487746,6.116666666666666,1005.628055555555,2630
eswright,BiomedInfo,2024-05-26,2024-05-26,15,876.0319444444444,136.71666666666667,42.354485629868385,34.013147244970725,77.5,1000.2374999999993,1241
kjensen11,LBNL_Jensen,2024-05-24,2024-05-24,18,56.15083333333333,13.266666666666667,3.3724224224224226,0.7376987664427082,4.516666666666667,1000.8408333333332,999
kkacanja,Syracuse_Nitz,2024-06-12,2024-06-12,33,710.0288888888889,12.65,3.9387697238658776,2.2643488758430355,7.6,1000.8063888888934,10816
mclauchc,SC_Gothe,2024-06-11,2024-06-11,30,2.9180555555555556,1.9166666666666667,1.8049828178694158,0.08101515020544141,1.9,1001.1388888888889,97
arkajitmandal,Columbia_Mandal,2024-05-21,2024-05-21,15,176.0363888888889,11.433333333333334,5.832238174121112,2.966985963236262,9.716666666666667,1000.686388888891,1811
lsaleh,PSFmodeling,2024-06-02,2024-06-11,21,26022.829166666666,1640.4166666666667,1141.3521564327486,370.56474446430616,1416.7333333333333,1000.2125000000004,1368
jopacabra,NMSU_Sievert,2024-05-27,2024-05-27,18,1591.9005555555555,164.45,72.41397523376295,49.0126490384407,143.31666666666666,1000.1344444444445,1319
anushd,EvolSims,2024-05-27,2024-05-27,17,170.09694444444443,8.516666666666667,4.517847129998525,0.968902651782439,5.483333333333333,1000.1199999999984,2259
yuw079,UCSD_Xu,2024-05-21,2024-05-21,15,18.249444444444446,3.033333333333333,2.8664048865619542,0.2531514775266002,3.0,1000.5472222222223,382
hroch,WSU_3DHydro,2024-06-04,2024-06-04,24,121.95166666666667,14.683333333333334,4.678452685421996,3.3181375181182573,10.2,1000.8438888888876,1564
katherinegonglewski,AMNH_MacLow,2024-05-21,2024-05-23,17,14.735833333333334,148.01666666666668,42.102380952380955,54.64926686651541,143.09333333333333,1039.336111111111,21
jaclynrb1025,PSFmodeling,2024-05-22,2024-05-23,18,527.4127777777778,98.46666666666667,8.064415562351341,13.640915985413077,30.966666666666665,1003.473333333334,3924
fliphilipp,UCSD_Fricker,2024-05-23,2024-06-11,36,284.8125,119.06666666666666,18.04514255543823,22.08571081356033,53.169999999999995,1000.0149999999993,947
npcooley,BiomedInfo,2024-05-28,2024-05-28,24,301.11861111111114,28.383333333333333,15.974462127910405,8.617379673747083,26.75,1000.3024999999993,1131
meg_oshima,NOAA_DucharmeBarth,2024-05-30,2024-06-01,26,150.36027777777778,97.41666666666667,5.865810576506286,7.919043439427639,13.55,1001.4000000000002,1538
ahoerter,TG-MED220017,2024-06-05,2024-06-05,32,34.37777777777778,502.7,1.547386846711678,13.739002367986473,1.4166666666666667,1000.4836111111114,1333
jackson_g,WSU_3DHydro,2024-06-06,2024-06-15,37,38.77972222222222,26.716666666666665,2.6531166856708475,3.069934962827953,8.183333333333334,1000.7358333333334,877
/DC=org/DC=cilogon/C=US/O=ACCESS/CN=MIN ZHONG E51738,xenon,2024-06-11,2024-06-11,38,1776.2825,151.58333333333334,82.874766718507,49.72252639885331,143.88,1000.2908333333316,1286
shc167,BiomedInfo,2024-06-11,2024-06-11,38,1702.7947222222222,29.783333333333335,16.96573951068305,8.374392775153998,27.366666666666667,1000.1102777777778,6022
nishantpanicker,BiomedInfo,2024-06-12,2024-06-14,39,9.334722222222222,20.65,2.3935185185185186,2.5740885417153505,3.4833333333333334,1009.2047222222224,234
