Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
wenbin,WSU_3DHydro,2025-07-10,2025-07-10,20,16.541666666666668,8.4,4.594907407407407,1.548812095160487,5.65,1000.8999999999992,216
hroch,WSU_3DHydro,2025-06-26,2025-06-26,20,11.383333333333333,10.183333333333334,5.174242424242424,3.0436737347122613,9.926666666666668,1000.2980555555554,132
msahadot97,UMontana_Roy,2025-07-06,2025-07-06,20,146.55805555555557,106.7,10.991854166666666,17.973449104788248,47.181666666666665,1000.3811111111114,800
ahl,BiomedInfo,2025-07-01,2025-07-03,18,9453.238055555556,1058.8333333333333,873.9511299435029,312.77737254719665,1021.1333333333333,1004.6441666666677,649
rafat,UMontana_Roy,2025-06-27,2025-06-27,18,0.015,0.9,0.9,0.0,0.0,1150.2711111111112,1
rperlin,CUNY_Markus,2025-06-25,2025-06-26,16,95.39444444444445,17.683333333333334,5.77564749411369,3.731055937706405,11.383333333333333,1002.575277777778,991
yuxuanli,TC_Suk,2025-06-24,2025-07-01,23,80.17194444444445,461.85,2.4988658008658007,10.568387852251725,3.05,1000.2358333333341,1925
pk558,PixleyLab,2025-07-07,2025-07-08,17,249.37777777777777,74.35,38.66322136089578,25.31584913680863,67.61,1000.78,387
zhichenzhao,UCSD_Xu,2025-07-07,2025-07-08,16,394.90472222222223,14.366666666666667,6.128888601483014,4.230062995836891,13.583333333333334,1009.2300000000008,3866
tangyicheng2017,PixleyLab,2025-07-01,2025-07-01,15,6052.898888888889,48.38333333333333,27.78896115489581,12.169850413649252,44.21666666666667,1000.0922222222248,13069
lekhraj,USD_PHYS733,2025-06-21,2025-06-30,19,32.26722222222222,46.85,2.2407793209876545,1.8565933394340148,2.825,1000.0041666666664,864
miazsanborn,EvolSims,2025-07-02,2025-07-02,15,297.98583333333335,12.65,4.13008778008778,2.2829448778171977,7.033333333333333,1000.4836111111131,4329
jiyueqin,UCSD_Xu,2025-06-29,2025-06-29,23,2.593888888888889,1.9833333333333334,1.9454166666666666,0.02831098647156202,1.9816666666666667,1002.3091666666672,80
sherlyn_weng,UCSD_Knight,2025-07-10,2025-07-10,38,209.32666666666665,386.6166666666667,121.9378640776699,130.00945585675186,326.24,1002.0499999999998,103
zrosenb,CompBinFormMod,2025-06-18,2025-07-03,25,2.826111111111111,6.166666666666667,2.7349462365591397,1.4958586110697933,4.95,1038.6327777777776,62
uditvarma24,PixleyLab,2025-07-07,2025-07-10,34,13958.043055555556,55.0,34.863149751616575,12.972802759586225,50.55,1000.0311111111183,24022
ahoerter,TG-MED220017,2025-07-10,2025-07-10,30,158.72305555555556,6.5,3.9963841096656876,0.9768969716613862,5.55,1000.1477777777769,2383
parkchan,Illinois_Park,2025-07-08,2025-07-10,20,903.9775,90.53333333333333,9.713225286532952,14.158642248593868,10.65,1008.5449999999998,5584
nishantpanicker,BiomedInfo,2025-06-27,2025-06-27,24,3.1580555555555554,4.733333333333333,1.4575641025641026,0.7422557731738514,2.2150000000000003,1000.2727777777781,130
TimtheTyrant,UCSD_Rappel,2025-06-24,2025-06-24,20,408.01444444444445,9.166666666666666,5.081126331811263,1.8287292153250259,7.633333333333334,1000.281388888887,4818
phiht,UConn_Le,2025-06-24,2025-06-24,20,9.427222222222222,6.116666666666666,2.150697084917617,0.5592488410777182,2.48,1001.6819444444448,263
jiewenh,EvolSims,2025-06-18,2025-06-20,16,1025.4422222222222,1797.9666666666667,559.3321212121211,606.6701087575382,1671.5033333333333,1005.7158333333333,110
nkremerh,Seattle_Herman,2025-06-20,2025-06-20,17,34.57555555555555,2.2333333333333334,0.8797851286400905,0.344574478473279,1.3666666666666667,1000.0794444444443,2358
shishirphy,UMontana_Roy,2025-06-21,2025-06-25,21,336.3183333333333,8510.333333333334,14.434263233190272,227.42979037530833,13.633333333333333,1000.0222222222225,1398
cp3280,TC_Suk,2025-06-17,2025-06-17,16,13.684722222222222,6.566666666666666,1.7619814020028612,0.7207217003163532,2.533333333333333,1003.1416666666664,466
mgoplerud,UTA_Goplerud,2025-06-18,2025-06-19,17,272.5136111111111,219.06666666666666,7.767608867775139,7.431732024154247,14.723333333333333,1000.997222222223,2105
