Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
anushd,EvolSims,2024-04-17,2024-04-17,18,223.3527777777778,7.433333333333334,5.5194261394838,0.6275948689224121,6.1,1000.6561111111113,2428
nkremerh,Seattle_Herman,2024-04-25,2024-04-25,24,69.73777777777778,4.95,1.8967663946811726,0.7057117652540348,2.3833333333333333,1000.3963888888949,2206
vsoni11,DemoSims,2024-04-26,2024-04-26,17,20001.328055555554,78.38333333333334,23.91883449929909,20.58114894739577,61.13666666666666,1000.0044444444302,50173
gpihan,WSU_3DHydro,2024-05-04,2024-05-04,19,13.827222222222222,12.516666666666667,2.1218243819266838,0.6384875485911935,2.15,1001.1513888888888,391
lsaleh,PSFmodeling,2024-04-15,2024-04-15,16,1508.4427777777778,39.15,17.652928938300498,9.44797150240935,29.45,1000.0900000000003,5127
aashish_tripathee,Michigan_Riles,2024-04-14,2024-05-03,32,4.405,45.11666666666667,3.524,5.155118043463413,5.15,1200.8322222222223,75
jopacabra,NMSU_Sievert,2024-05-03,2024-05-03,25,694.2605555555556,155.55,71.9440990213011,43.915311104587516,136.9,1001.5286111111122,579
znasipak,NASA_Nasipak,2024-05-03,2024-05-03,34,418.62555555555554,23.533333333333335,11.875902285263987,5.654626315589822,20.35,1000.1424999999998,2115
ahl,BiomedInfo,2024-04-23,2024-04-26,20,3424.6619444444445,2798.766666666667,264.1127463581834,586.2075426491517,189.405,1000.2483333333346,778
chunshen1987,WSU_3DHydro,2024-05-05,2024-05-05,17,26.84638888888889,4.583333333333333,4.330062724014337,0.16388668649457103,4.55,1001.7111111111113,372
wew012,UCSD_Bradic,2024-04-13,2024-04-13,18,730.5741666666667,449.3833333333333,176.04196787148595,160.4718422223858,417.68333333333334,1004.6874999999997,249
tuos,Vanderbilt_Paquet,2024-04-11,2024-04-11,18,75.73361111111112,9.666666666666666,5.17541761579347,2.0365940598173835,7.95,1000.6658333333331,878
zihangw,EvolSims,2024-04-09,2024-04-09,15,3.611666666666667,25.2,10.835,7.298357381482237,19.341666666666665,1041.7152777777776,20
yuchenqi1031,UCSD_Xu,2024-04-15,2024-04-22,25,818.7055555555555,38.56666666666667,6.222743011569969,3.148728416915995,9.916666666666666,1000.2874999999976,7894
kjensen11,LBNL_Jensen,2024-04-15,2024-04-15,19,44.180277777777775,22.966666666666665,3.7868809523809523,1.4338208357234674,5.233333333333333,1000.7394444444437,700
zemlni,Washington_Savage,2024-04-15,2024-04-23,18,70.54972222222223,209.15,9.103189964157707,24.40501138942775,10.286666666666667,1002.5858333333332,465
eswright,BiomedInfo,2024-04-10,2024-04-30,32,1480.9752777777778,84.78333333333333,19.658963864306784,11.418617361532373,33.7,1000.7080555555624,4520
cormac,PixleyLab,2024-04-12,2024-04-12,17,12901.354722222222,711.5,58.46976987184329,58.98178035419696,105.18333333333334,1000.0475000000007,13239
kwu97,UCSD_Politis,2024-04-09,2024-04-09,17,306.37611111111113,25.183333333333334,11.270733701205804,6.692437267387473,22.44333333333333,1008.8300000000003,1631
shaan_patel,UTA_Cuntz,2024-04-13,2024-04-13,21,15.659444444444444,4.216666666666667,3.6137179487179485,0.1681397626112865,3.7666666666666666,1002.0283333333333,260
harini_hur6,PSU_Lynch,2024-04-27,2024-04-27,35,30.51972222222222,104.01666666666667,36.623666666666665,42.13085019834485,103.61666666666666,1003.4211111111113,50
jimenago14,UWMadison_Bechtol,2024-05-01,2024-05-02,39,47.20666666666666,24.766666666666666,11.107450980392157,6.818364392999869,22.029999999999998,1003.6202777777783,255
nicholas.ducharmebarth,NOAA_DucharmeBarth,2024-05-02,2024-05-02,40,5019.325833333333,333.28333333333336,67.26815948179585,110.6380111670989,330.03333333333336,1000.0588888888861,4477
rahmans1,ePIC,2024-05-05,2024-05-05,43,304.17861111111114,1031.9166666666667,59.642864923747275,182.24869970356838,29.071666666666665,1005.1658333333338,306
