Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
/DC=org/DC=incommon/C=US/ST=Illinois/O=The University of Chicago/CN=xenon-rucio.grid.uchicago.edu,xenon,2024-05-21,2024-05-24,19,67.54861111111111,8.95,1.7988977659417074,2.055775616138361,4.626666666666667,1003.7886111111118,2253
vsoni11,DemoSims,2024-05-10,2024-05-11,18,8668.868055555555,321.85,19.2941643791577,13.234449497046086,33.166666666666664,1000.0249999999885,26958
abgvg9,UAB_Thyme,2024-05-11,2024-05-11,17,566.8147222222223,64.16666666666667,13.130842985842985,7.828204885087099,24.631666666666668,1000.5841666666669,2590
arkajitmandal,Columbia_Mandal,2024-05-07,2024-05-21,31,203.7386111111111,13.566666666666666,4.999720518064077,2.851689206788548,9.65,1000.6897222222244,2445
zackmweinstein,UCBerkeley_Altman,2024-05-23,2024-05-24,21,3989.1575,26.166666666666668,11.0278957795798,6.41103288727885,20.966666666666665,1000.1647222222292,21704
kjensen11,LBNL_Jensen,2024-05-07,2024-05-07,20,349.96944444444443,11.616666666666667,6.6031970649895175,3.029640816892397,10.881666666666666,1000.2077777777777,3180
kjensen11,LBNL_Jensen,2024-05-24,2024-05-24,15,55.99666666666667,13.266666666666667,3.3699097291875626,0.736297604135981,4.516666666666667,1000.0616666666665,997
alice,WSU_3DHydro,2024-05-15,2024-05-15,17,84.92777777777778,9.25,4.176775956284152,0.7015067620506942,5.233333333333333,1000.026944444444,1220
yangpink,EvolSims,2024-05-13,2024-05-14,15,123.68777777777778,82.65,2.3011679586563307,4.696678887972142,2.4,1000.1450000000032,3225
lsaleh,PSFmodeling,2024-05-21,2024-05-21,15,724.6675,30.366666666666667,12.71718338695525,5.7164424783616745,19.7,1000.2424999999987,3419
jopacabra,NMSU_Sievert,2024-05-03,2024-05-03,17,694.2605555555556,155.55,71.9440990213011,43.915311104587516,136.9,1001.5286111111121,579
jopacabra,NMSU_Sievert,2024-05-27,2024-05-27,18,1592.0711111111111,164.6,72.75267834475754,48.9427951538364,143.32666666666668,1000.7258333333335,1313
katherinegonglewski,AMNH_MacLow,2024-05-21,2024-05-24,23,80.93833333333333,994.2166666666667,285.6647058823529,350.5044089952104,869.2966666666667,1030.0252777777778,17
ka784,PixleyLab,2024-05-11,2024-05-11,16,117.54944444444445,4.016666666666667,3.432100567721006,0.37717753891783573,3.9,1000.563333333334,2055
anushd,EvolSims,2024-05-27,2024-05-27,20,170.09694444444443,8.516666666666667,4.517847129998525,0.968902651782439,5.483333333333333,1000.1199999999984,2259
jaclynrb1025,PSFmodeling,2024-05-22,2024-05-23,36,527.4127777777778,98.46666666666667,8.064415562351341,13.640915985413077,30.966666666666665,1003.4733333333343,3924
aashish_tripathee,Michigan_Riles,2024-05-21,2024-05-21,16,609.6561111111112,10468.433333333332,9144.841666666667,1068.115066496947,11048.458333333334,1305.2016666666668,4
ahl,BiomedInfo,2024-05-06,2024-05-07,16,2848.4175,1123.8166666666666,30.06245382585752,52.76935122119665,40.666666666666664,1000.3572222222215,5685
nkremerh,Seattle_Herman,2024-05-04,2024-05-04,17,78.36888888888889,3.85,2.4426666666666668,0.8748570420787868,2.933333333333333,1000.1813888888953,1925
