Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
anushd,EvolSims,2024-11-08,2024-11-08,18,909.0916666666667,11.933333333333334,5.387741999209799,1.8189766043085998,7.783333333333333,1000.2663888888893,10124
jackson_g,WSU_3DHydro,2024-11-04,2024-11-04,15,59.99861111111111,26.966666666666665,3.6362794612794613,1.9181037581955374,5.0,1000.2366666666677,990
akbarovic,WSU_3DHydro,2024-10-28,2024-10-29,15,51.85305555555556,34.61666666666667,4.7210672736469395,2.3095345209598412,6.5,1000.4911111111113,659
xevra,CompBinFormMod,2024-11-11,2024-11-11,21,1.393888888888889,3.1166666666666667,1.6726666666666667,0.30018437267181625,1.6483333333333334,1016.1022222222225,50
jaclynrb1025,PSFmodeling,2024-10-28,2024-10-28,15,294.3283333333333,115.35,25.04921985815603,25.5101421596349,49.50333333333333,1000.0783333333325,705
nishantpanicker,BiomedInfo,2024-11-11,2024-11-11,15,13172.793055555556,8651.333333333334,8232.995659722223,390.7852952877417,8650.093333333332,1001.1105555555553,96
xyfei,UNC_Xiao,2024-11-21,2024-11-21,15,2.6911111111111112,3.6,1.8775193798449612,0.38565594272090603,1.8666666666666667,1001.6763888888885,86
tuos,Vanderbilt_Paquet,2024-11-09,2024-11-09,15,38.488055555555555,6.95,3.767183251767265,0.8078692295388337,4.933333333333334,1001.2713888888891,613
zihangw,EvolSims,2024-11-05,2024-11-06,15,1843.668888888889,31.2,10.791155334438916,6.926134910575267,21.666666666666668,1000.7019444444161,10251
dfernando,CompBinFormMod,2024-11-11,2024-11-14,22,557.2483333333333,1013.5833333333334,61.348440366972476,142.6462920711937,274.37333333333333,1006.6008333333342,545
lsaleh,PSFmodeling,2024-11-18,2024-11-18,15,490.4675,24.25,12.739415584415584,7.554542999841169,22.898333333333333,1000.2680555555568,2310
yuw079,UCSD_Xu,2024-11-17,2024-11-18,19,12.88888888888889,4.25,1.5977961432506889,0.2366076302377588,1.65,1000.7772222222217,484
asharma_9,Purdue_Sharma,2024-11-08,2024-11-08,16,11.254166666666666,675.25,675.25,0.0,0.0,1525.2177777777779,1
mukisa,ACE_NIAID,2024-11-05,2024-11-18,28,27.76888888888889,572.75,66.64533333333333,140.58789333643838,329.94,1046.7155555555555,25
ycwangzeno,UCBerkeley_Garratt,2024-11-01,2024-11-02,16,395.4938888888889,27.983333333333334,8.7209236800196,7.339721576109151,25.333333333333332,1004.1847222222257,2721
