Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
mjanssen,eht,2022-09-13,2022-09-13,22,3.906111111111111,13.716666666666667,0.9083979328165375,2.0745088064059,1.7483333333333335,1007.6752777777788,258
avjoshi2,eht,2022-09-15,2022-09-16,28,17.991944444444446,6.616666666666666,3.175049019607843,1.3690714977175908,5.233333333333333,1002.516388888889,340
violachenyt,EvolSims,2022-09-14,2022-09-14,18,52.66361111111111,2.5,1.5942566431214262,0.48000394329524915,2.2333333333333334,1000.5449999999994,1982
mad,NCSU_Hall,2022-09-12,2022-09-14,19,0.9658333333333333,1.8166666666666667,0.6036458333333333,0.29888881076218027,0.9883333333333333,1008.2697222222217,96
chenzhuo,MIT_Choi,2022-09-16,2022-09-16,16,818.3908333333334,107.71666666666667,55.421501128668176,15.78515505282157,78.75666666666666,1004.7899999999995,886
zackmweinstein,UCBerkeley_Altman,2022-09-12,2022-09-16,25,8683.976944444445,30.633333333333333,16.690861282848022,6.592227453466166,24.65,1000.0013888888785,31217
phiht,UConn_Le,2022-09-11,2022-09-11,20,2.0908333333333333,1.8833333333333333,0.7696319018404908,0.23668898235223543,1.0933333333333333,1008.5830555555558,163
mclauchc,SC_Gothe,2022-09-13,2022-09-13,26,20.246944444444445,14.65,6.711694290976059,4.083643958234816,12.546666666666665,1000.7166666666669,181
vbondar,PainDrugs,2022-09-23,2022-09-23,26,2.4705555555555554,3.566666666666667,2.245959595959596,0.9939434566028367,3.5050000000000003,1011.7677777777778,66
ericking,MOLLER,2022-09-02,2022-09-02,16,741.2175,39.25,25.81140452698781,9.26740759692367,36.25,1000.4961111111082,1723
roxy,USU_Kaundal,2022-08-30,2022-08-31,16,129.20777777777778,20.0,8.671662938105891,6.475285747612787,17.966666666666665,1000.9219444444437,894
shaan_patel,UTA_Cuntz,2022-08-31,2022-08-31,15,6.450555555555556,2.9833333333333334,1.523753280839895,0.3889843518976737,2.033333333333333,1003.1983333333338,254
jakea,UCSD_Gilson,2022-08-28,2022-08-28,15,2282.068333333333,34.8,13.927789645000509,2.621291495837031,16.4,1000.0191666666682,9831
maplewen,UCMerced_Han,2022-08-29,2022-08-29,16,191.17638888888888,1115.65,18.62107683982684,45.26604777580456,28.0,1000.1713888888896,616
stranda,holosim,2022-08-29,2022-09-01,16,50.89138888888889,31.783333333333335,1.3923772609819123,2.5797667933704673,2.143333333333333,1000.9005555555542,2193
stranda,holosim,2022-09-23,2022-09-23,19,107.51,21.416666666666668,9.685585585585585,6.7753702139641865,18.683333333333334,1001.9644444444439,666
TimtheTyrant,UCSD_Rappel,2022-09-05,2022-09-05,23,36.32666666666667,15.166666666666666,4.657264957264958,3.966861081623755,12.166666666666666,1000.2600000000003,468
howardjp,JHU_Howard,2022-09-05,2022-09-15,30,2689.6205555555557,797.6833333333333,219.26254528985507,327.0251425175475,767.27,1000.3236111111099,736
chaika7191,WSU_3DHydro,2022-09-08,2022-09-08,26,4.3213888888888885,7.783333333333333,2.423208722741433,1.8452439814837553,5.6866666666666665,1000.6758333333339,107
meg_oshima,NOAA_DucharmeBarth,2022-09-08,2022-09-25,41,10.716666666666667,2.8666666666666667,0.9225251076040172,0.32197040686249895,1.2866666666666666,1001.170833333334,697
yangpink,EvolSims,2022-09-09,2022-09-09,27,123.88805555555555,27.883333333333333,17.04881498470948,9.539870651825309,27.1,1006.3950000000001,436
dmitrius,UNM_Gulisija,2022-09-11,2022-09-14,29,25.994722222222222,12.733333333333333,1.609580323357413,2.33255255689308,4.5,1004.9472222222223,969
achapp,BiostatsChapple,2022-09-19,2022-09-24,39,16.10333333333333,14.266666666666667,1.4442451420029896,1.4019200248882606,3.4166666666666665,1000.1991666666671,669
npcooley,BiomedInfo,2022-09-19,2022-09-21,37,823.9225,38.11666666666667,22.781267281105993,10.74133874246453,35.86666666666667,1000.0266666666688,2170
jil202,Pitt_Aizenstein,2022-09-20,2022-09-21,38,2.3494444444444444,13.3,0.9997635933806147,1.50211225065039,2.14,1000.3322222222225,141
cnatzke,Mines_Leach,2022-09-21,2022-09-21,39,2.463611111111111,3.716666666666667,0.8033514492753624,0.5279865752008305,1.5,1001.7172222222224,184
curotto,Arcadia_Curotto,2022-09-22,2022-09-23,40,815.0172222222222,28.5,13.947813272485263,8.7974718340539,25.583333333333332,1000.3033333333333,3506
ezw,MIT_Chakraborty,2022-09-25,2022-09-25,43,50.150555555555556,14.616666666666667,3.7801926298157453,2.9560751107982295,8.183333333333334,1000.4533333333325,796
