Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
akbarovic,WSU_3DHydro,2025-08-17,2025-08-17,15,60.23777777777778,12.0,6.146712018140589,2.7951797896769577,9.516666666666667,1000.4716666666676,588
jiyueqin,UCSD_Xu,2025-09-09,2025-09-09,15,44.68194444444445,346.48333333333335,12.76626984126984,46.97252571830044,4.283333333333333,1001.1050000000001,210
jvonderheyde,UCF_Kara,2025-08-28,2025-08-29,16,1508.4944444444445,25.35,13.255662956453818,5.635616014921166,21.451666666666664,1000.8933333333313,6828
andreas,Duke-QGP,2025-08-30,2025-08-30,18,224.2902777777778,29.083333333333332,13.607094708459725,7.5476912953511235,25.5,1000.5541666666667,989
wdecatur,SUNYUpstateMed_Schmitt,2025-08-20,2025-08-26,17,20.773611111111112,98.2,41.547222222222224,25.099411192485192,89.37166666666667,1085.62,30
nishantpanicker,BiomedInfo,2025-08-25,2025-09-01,19,1393.35,223.66666666666666,27.046586865092202,28.45599275821439,41.2,1007.1072222222215,3091
mclauchc,SC_Gothe,2025-08-20,2025-08-21,15,4.570277777777778,11.583333333333334,1.5150092081031308,1.077689150096505,1.4333333333333333,1004.8480555555556,181
zihangw,EvolSims,2025-09-03,2025-09-03,17,5.9463888888888885,43.583333333333336,1.8977836879432626,3.0602204190173556,1.7666666666666666,1008.0713888888893,188
monica_wannnn,EvolSims,2025-08-29,2025-08-29,24,2408.668888888889,85.03333333333333,74.5717922256622,6.539438165587399,81.31833333333334,1000.5552777777782,1938
rafat,UMontana_Roy,2025-08-26,2025-08-26,19,1.1780555555555556,70.68333333333334,70.68333333333334,0.0,0.0,1073.0666666666666,1
jkratz,GATech_Banerjee,2025-08-20,2025-08-22,16,13.8225,24.866666666666667,16.587,7.305417095158932,24.26833333333333,1042.1458333333335,50
pk558,PixleyLab,2025-08-21,2025-08-23,15,3292.1875,58.583333333333336,10.353876192473004,6.588520669932449,20.783333333333335,1000.7686111111118,19078
ekul,Caltech_Bouma,2025-08-12,2025-08-12,15,185.66333333333333,14.033333333333333,5.423466407010711,4.232134803884272,12.225,1000.331388888887,2054
izabela05,Purdue_Sharma,2025-08-15,2025-09-04,35,230.90527777777777,9.866666666666667,2.644458229942101,1.5464309370781033,4.633333333333334,1000.0266666666682,5239
bakary,ACE_NIAID,2025-08-18,2025-08-24,21,3.463611111111111,9.616666666666667,1.3854444444444445,1.2103476563232929,2.2583333333333333,1005.4891666666666,150
dollynam47,LSU_Wilson,2025-08-19,2025-08-19,22,1547.7752777777778,89.56666666666666,7.861382939699201,2.9768201981290523,11.466666666666667,1000.0186111111051,11813
zhichenzhao,UCSD_Xu,2025-08-22,2025-08-22,25,501.62666666666667,64.91666666666667,11.404926108374385,6.427182219671956,21.233333333333334,1001.5711111111095,2639
zhichenzhao,UCSD_Xu,2025-09-08,2025-09-08,15,556.1005555555555,45.416666666666664,30.059489489489486,11.485975929865795,43.45,1000.1577777777771,1110
langnerp,UCAnschutz_Langner,2025-08-23,2025-08-26,28,3.191388888888889,10.233333333333333,3.8296666666666668,1.5171367664960098,5.666666666666667,1013.4411111111109,50
chunjian,SBU_Jia,2025-08-26,2025-08-26,29,42.50694444444444,5.416666666666667,3.7896235760277364,0.4789699978994386,4.033333333333333,1000.3372222222221,673
sbhatta,SBU_Jia,2025-08-26,2025-08-26,29,57.418055555555554,233.5,5.529828785446763,9.313570396994391,5.216666666666667,1001.7322222222214,623
jjia,SBU_Jia,2025-08-26,2025-08-26,29,38.062777777777775,6.983333333333333,4.38342930262316,1.646002179382782,6.496666666666667,1000.3416666666676,521
souvikp42,SBU_Jia,2025-08-26,2025-08-26,29,72.98277777777778,349.81666666666666,8.757933333333334,36.90294097057698,6.05,1000.7911111111108,500
smellick,EvolSims,2025-08-26,2025-09-08,39,4244.8675,230.36666666666667,6.622947004368629,5.192414114560443,13.266666666666667,1000.0105555554669,38456
askhat,Kennesaw_RC,2025-08-30,2025-09-03,33,1.293611111111111,30.283333333333335,2.8746913580246916,6.086306562441335,5.12,1108.1922222222222,27
anushd,EvolSims,2025-09-01,2025-09-01,35,150.45361111111112,7.966666666666667,3.5610322156476,1.8605498540773404,6.733333333333333,1004.0155555555541,2535
zackmweinstein,UCBerkeley_Altman,2025-09-02,2025-09-03,36,5518.253055555556,60.21666666666667,26.58118042175123,14.77588168548133,51.016666666666666,1000.0077777777757,12456
