ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
xenon,2026-07-20,2026-07-20,19,1613.0252777777778,42.53333333333333,10.007394960879605,7.962203791604706,20.913333333333334,1000.0761111111099,9671
futurecolliders,2026-07-02,2026-07-06,18,82.93111111111111,24.333333333333332,3.382642193519148,2.0684617720663043,5.633333333333334,1000.1069444444443,1471
