ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
KOTO,2026-08-24,2026-08-24,16,22.890555555555554,9.7,4.562901439645626,2.5226644199752433,7.63,1000.0630555555559,301
