Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
tangyicheng2017,PixleyLab,2025-05-29,2025-05-29,15,25407.948055555556,51.86666666666667,28.65234904584696,12.409667169566536,43.916666666666664,1000.0797222221718,53206
ethank,SeattleU_CPSC_5520_2025Sprin,2025-05-19,2025-05-19,15,127.61583333333333,31.2,0.6539371423691178,0.7505725868530526,1.5333333333333334,1000.0291666666843,11709
tcotroneo,PSFmodeling,2025-06-04,2025-06-04,17,1612.941388888889,32.86666666666667,13.166868480725622,6.43687314623051,20.65,1000.2208333333302,7350
pk558,PixleyLab,2025-06-02,2025-06-03,27,2094.3597222222224,76.03333333333333,8.017199396027392,7.317235241336734,19.966666666666665,1000.0225000000012,15674
vsoni11,DemoSims,2025-06-09,2025-06-11,22,5.628333333333333,6.266666666666667,2.9112068965517244,1.0298979262354602,4.283333333333333,1015.4733333333334,116
wdecatur,SUNYUpstateMed_Schmitt,2025-05-27,2025-06-09,22,1.956388888888889,44.18333333333333,4.695333333333334,8.85092132680736,11.08,1000.7055555555555,25
ahoerter,TG-MED220017,2025-05-26,2025-05-26,15,153.89777777777778,7.466666666666667,3.9043833685694147,0.786872966382956,4.866666666666666,1000.7227777777794,2365
zihangw,EvolSims,2025-05-31,2025-05-31,17,140.38194444444446,34.78333333333333,22.642249103942653,7.8322519634446195,32.416666666666664,1002.0799999999989,372
yuxuanli,TC_Suk,2025-05-27,2025-05-30,16,195.9686111111111,53.38333333333333,4.6566798679867984,3.187243638434795,8.916666666666666,1002.7155555555546,2525
nkremerh,Seattle_Herman,2025-05-26,2025-06-12,36,23.43166666666667,3.4,1.0586596385542169,0.5162383447464839,1.75,1000.0716666666677,1328
jiyueqin,UCSD_Xu,2025-06-04,2025-06-09,29,525.1986111111111,869.9333333333333,15.899049781365624,66.83578662677284,101.82333333333332,1002.0161111111113,1982
