Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
maplewen,UCMerced_Han,2024-10-03,2024-10-04,18,965.6022222222222,158.25,67.21129156999227,48.36278395189912,144.34,1002.5905555555555,862
wenbin,WSU_3DHydro,2024-10-09,2024-10-10,18,1253.0213888888889,173.86666666666667,79.47281536293164,60.18402869929898,171.8,1001.6650000000002,946
xyfei,UNC_Xiao,2024-10-19,2024-10-19,20,6.376111111111111,7.083333333333333,3.9037414965986397,1.2198424649295454,4.833333333333333,1000.120555555556,98
cormac,PixleyLab,2024-10-12,2024-10-13,28,22042.441666666666,83.91666666666667,39.63873819871123,26.8398169057317,76.56666666666666,1000.002222222209,33365
zihangw,EvolSims,2024-10-10,2024-10-10,16,412.6066666666667,26.55,8.108876514903374,5.071370144654746,17.353333333333335,1000.3077777777776,3053
dollynam47,LSU_Wilson,2024-10-07,2024-10-07,21,1557.1330555555555,29.116666666666667,17.133318051225626,7.071631087697772,26.626666666666665,1000.0533333333299,5453
anushd,EvolSims,2024-10-08,2024-10-09,17,59.78138888888889,2.716666666666667,2.007209475844059,0.2425403895583572,2.316666666666667,1000.2152777777761,1787
peemin,NOAA_Boyer,2024-10-15,2024-10-16,17,873.6633333333333,10.3,3.4263546637035103,2.271374450330124,6.516666666666667,1000.2133333333677,15299
akbarovic,WSU_3DHydro,2024-10-04,2024-10-04,16,82.9375,28.633333333333333,7.285871156661786,3.4237850032925468,11.366666666666667,1001.1358333333333,683
vsoni11,DemoSims,2024-10-14,2024-10-14,15,275.6663888888889,27.333333333333332,6.213367142499374,7.452236041942603,19.845000000000002,1003.4063888888877,2662
tuxino,REDTOP,2024-10-19,2024-10-20,40,63.4925,277.0833333333333,17.237782805429863,50.35478748628551,7.989999999999999,1002.5672222222222,221
gpihan,WSU_3DHydro,2024-10-10,2024-10-10,27,186.77277777777778,28.15,13.48539911752908,9.966920693486976,22.633333333333333,1000.3891666666655,831
jackson_g,WSU_3DHydro,2024-09-30,2024-09-30,17,596.8086111111111,17.15,9.69369698610359,4.529155671510178,16.9,1000.0552777777772,3694
parkchan,Illinois_Park,2024-10-15,2024-10-15,25,1714.3455555555556,44.43333333333333,25.94872182980155,11.601200164429114,41.05,1000.0788888888876,3964
nkremerh,Seattle_Herman,2024-10-21,2024-10-21,41,240.14027777777778,5.0,1.7330306310640686,1.1462122637108167,2.9,1000.8183333333235,8314
larsonma,futurecolliders,2024-09-26,2024-10-17,30,652.01,165.95,12.534636334508171,20.211482393913577,23.52,1000.6286111111139,3121
avjoshi2,eht,2024-10-15,2024-10-15,17,195666.39527777777,17716.083333333332,17039.163594581518,257.2024838780004,17482.5,1001.8188888888882,689
nishantpanicker,BiomedInfo,2024-09-30,2024-10-09,27,1.0758333333333334,21.45,3.7970588235294116,5.665490794954345,16.703333333333333,1032.654722222222,17
langnerp,UCAnschutz_Langner,2024-10-16,2024-10-18,36,19.658333333333335,8.566666666666666,2.2858527131782944,0.4004489183320035,2.3666666666666667,1000.692777777778,516
kjensen11,LBNL_Jensen,2024-09-23,2024-09-24,15,1627.2983333333334,30.883333333333333,22.33765728666209,6.026069212805894,29.716666666666665,1001.1236111111099,4371
elias2800,Harvard_Aganj,2024-09-24,2024-10-15,23,20.49361111111111,632.9166666666666,8.53900462962963,57.64690750326469,2.8833333333333333,1309.4086111111112,144
ahoerter,TG-MED220017,2024-09-25,2024-09-26,17,227.86166666666668,12.55,5.01529713866471,3.330370236426607,11.916666666666666,1000.2105555555553,2726
ycwangzeno,UCBerkeley_Garratt,2024-09-26,2024-10-14,32,72.74333333333334,25.1,2.5871962062833433,3.1943227505401715,2.9833333333333334,1001.1694444444441,1687
mauslen,UTAustin_Auslen,2024-09-27,2024-10-08,29,4228.734444444444,48.2,17.1946372097226,10.94405164084181,30.666666666666668,1000.2294444444448,14756
eswright,BiomedInfo,2024-09-28,2024-09-29,20,77.04333333333334,132.26666666666668,21.30230414746544,29.22487009753449,23.253333333333334,1000.2705555555556,217
asharma_9,Purdue_Sharma,2024-10-03,2024-10-15,30,4.285833333333334,155.48333333333332,7.563235294117647,27.090621639197902,12.975,1201.855277777778,34
mgoplerud,UTA_Goplerud,2024-10-04,2024-10-08,26,5.8997222222222225,32.766666666666666,3.4367313915857602,5.121034710869555,5.006666666666666,1017.4080555555554,103
yuw079,UCSD_Xu,2024-10-06,2024-10-07,28,12.419444444444444,4.516666666666667,1.4697567389875084,0.19678265822032534,1.55,1001.3391666666665,507
chenzhuo,MIT_Choi,2024-10-07,2024-10-08,29,1.8030555555555556,2.783333333333333,2.773931623931624,0.017850447516328923,2.783333333333333,1006.4099999999999,39
xevra,CompBinFormMod,2024-10-08,2024-10-08,30,26.68,661.6333333333333,3.12046783625731,29.15301816370427,3.0,1010.5519444444443,513
jakea,UCSD_Gilson,2024-10-15,2024-10-15,37,9403.47,185.05,105.0862730489849,51.13912992083594,174.1,1000.6999999999991,5369
ezw,MIT_Chakraborty,2024-10-20,2024-10-20,42,1455.565,85.03333333333333,51.07245614035087,22.741024916120395,78.2,1000.4730555555551,1710
