ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
futurecolliders,2026-06-24,2026-06-25,17,1182.0622222222223,188.0,39.511829155060354,65.35625395643606,171.20333333333335,1000.3088888888893,1795
