Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
curotto,Arcadia_Curotto,2022-05-16,2022-05-16,17,4756.744166666666,50.9,32.035542709619484,13.291049780479643,48.18333333333333,1000.1255555555484,8909
ghutchis,chemml,2022-05-12,2022-05-12,19,48.75944444444445,5.433333333333334,2.9731368563685634,0.7982222999099188,3.55,1000.414444444445,984
Soham0710,BiostatsChapple,2022-05-07,2022-05-07,16,283.6405555555556,29.0,13.030959673302705,8.103339864943628,22.833333333333332,1000.8047222222216,1306
ncr006,Bucknell_Ryan,2022-05-03,2022-05-06,17,43.70472222222222,26.683333333333334,11.812087087087088,8.468762896427133,24.733333333333334,1001.0405555555558,222
khalilkarim99,WSU_3DHydro,2022-05-13,2022-05-15,20,624.8566666666667,39.46666666666667,7.0274414245548265,2.5132336620310443,10.066666666666666,1000.0202777777786,5335
ciwang,Illinois_Jackson,2022-05-09,2022-05-09,15,547.58,236.18333333333334,68.4475,65.97978906503195,187.185,1001.2074999999998,480
phiht,UConn_Le,2022-05-16,2022-05-16,17,404.0711111111111,9.366666666666667,3.637003700370037,2.1029146461332835,7.283333333333333,1009.7230555555547,6666
violachenyt,EvolSims,2022-05-06,2022-05-06,16,42.42138888888889,15.866666666666667,3.134585385878489,1.2391450059465698,5.25,1000.0941666666661,812
violachenyt,EvolSims,2022-05-26,2022-05-26,18,9.4225,2.6666666666666665,2.426394849785408,0.20361501247868313,2.65,1003.4655555555555,233
chunshen1987,WSU_3DHydro,2022-05-17,2022-05-17,30,42.29388888888889,78.08333333333333,7.355458937198067,6.336390147940452,11.756666666666666,1002.659444444445,345
hazan,TG-BIO210164,2022-05-03,2022-05-18,21,2406.1311111111113,8461.0,23.371841778641194,428.40963574864537,2.033333333333333,1000.0011111111253,6177
abills,CMU_Viswanathan,2022-05-10,2022-05-10,17,81.42583333333333,21.966666666666665,6.71092032967033,4.8842211355793275,15.521666666666667,1001.0494444444441,728
nascimentoff,ERVmodels,2022-04-30,2022-05-02,15,173.31083333333333,394.43333333333334,51.734577114427864,87.27177049214805,126.83333333333333,1001.9563888888888,201
avjoshi2,eht,2022-05-03,2022-05-25,35,70.60972222222222,15.033333333333333,3.362367724867725,2.1641033476929503,6.0649999999999995,1001.5116666666664,1260
jiyuluo1002,UCSD_Xu,2022-05-03,2022-05-15,28,1013.1583333333333,31.366666666666667,9.890904653433127,7.071652247658878,20.283333333333335,1000.0413888888883,6146
ahl,BiomedInfo,2022-05-06,2022-05-06,21,124.40611111111112,34.15,4.22670819177048,2.7527242050573846,8.85,1001.5611111111094,1766
valetov,"LancasterPPS,MSU_Berz",2022-05-06,2022-05-06,21,32.04,19.983333333333334,8.620627802690583,5.0220908893991245,15.066666666666666,1005.2008333333332,223
saghafoo,ASU_EvolutionMedicineIT,2022-05-12,2022-05-12,27,24.58222222222222,5.15,2.512663259511641,1.3211504584749063,4.803333333333333,1017.2408333333331,587
rahmans1,MOLLER,2022-05-12,2022-05-17,28,2248.6066666666666,146.68333333333334,40.600782425519114,48.439968789722556,127.36999999999999,1000.051666666666,3323
kneupane,SC_Gothe,2022-05-12,2022-05-26,34,35.25555555555555,26.316666666666666,2.425840978593272,1.323467828833998,3.933333333333333,1000.4702777777776,872
jstoppelman3,electrolytes,2022-05-13,2022-05-13,28,35.878055555555555,13.45,5.664956140350878,1.86989939429187,7.683333333333334,1008.1197222222223,380
chenzhuo,MIT_Choi,2022-05-15,2022-05-16,30,298.6977777777778,10.7,4.692816618661081,2.625454007003145,8.233333333333333,1000.0877777777761,3819
zackmweinstein,UCBerkeley_Altman,2022-05-17,2022-05-17,32,17316.8425,45.45,21.17620605319474,9.550898328870227,35.39,1000.0077777778095,49065
