Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
dollynam47,LSU_Wilson,2024-10-07,2024-10-07,24,1557.1330555555555,29.116666666666667,17.133318051225626,7.071631087697772,26.626666666666665,1000.0533333333299,5453
anushd,EvolSims,2024-10-02,2024-10-08,21,1579.1205555555555,26.916666666666668,8.64876616461281,4.289313555149485,13.95,1000.1069444444439,10955
wenbin,WSU_3DHydro,2024-09-22,2024-09-22,15,66.38,4.783333333333333,2.791030133146461,0.44953759347351774,3.283333333333333,1000.8147222222218,1427
xevra,CompBinFormMod,2024-10-08,2024-10-08,38,26.74361111111111,661.6333333333333,3.1037072856221792,29.040096517745507,3.0,1002.190277777778,517
jwterbot2,DemoSims,2024-09-17,2024-09-17,20,142.90333333333334,5.7,4.0179006560449855,0.7168966168176926,5.4,1000.3033333333332,2134
akbarovic,WSU_3DHydro,2024-09-23,2024-09-24,16,874.1458333333334,77.41666666666667,43.23887056883759,17.992224433348046,53.983333333333334,1001.5336111111118,1213
kvarela,SSGAforCSP,2024-09-30,2024-10-02,15,8470.705833333333,14729.433333333332,14521.21,148.620894112055,14659.183333333332,1021.5077777777777,35
maplewen,UCMerced_Han,2024-10-03,2024-10-04,22,962.9647222222222,158.25,67.10555555555555,48.29109788353945,144.31666666666666,1003.205,861
chenzhuo,MIT_Choi,2024-10-07,2024-10-08,39,1.7102777777777778,2.783333333333333,2.7734234234234236,0.018197925646379714,2.783333333333333,1006.8533333333331,37
pk558,PixleyLab,2024-09-12,2024-09-13,15,28.41611111111111,102.73333333333333,3.416766867067468,8.289182270670679,10.083333333333334,1006.9836111111111,499
avjoshi2,eht,2024-09-18,2024-09-24,25,150.23666666666668,35.95,8.099011680143755,5.5554723384461875,15.086666666666668,1001.3327777777778,1113
kwu97,UCSD_Politis,2024-09-15,2024-09-16,16,0.7088888888888889,6.65,3.271794871794872,1.0150575748901538,5.1899999999999995,1069.91,13
zihangw,EvolSims,2024-09-18,2024-09-19,20,111.59722222222223,29.916666666666668,6.334752444023967,5.890664881702874,7.486666666666666,1000.6569444444497,1057
sarosboro,CompBinFormMod,2024-09-13,2024-09-14,16,1561.6283333333333,190.86666666666667,4.79836636452092,5.721497665024225,7.733333333333333,1000.0122222222415,19527
jaclynrb1025,PSFmodeling,2024-09-11,2024-09-17,19,697.8491666666666,123.3,3.5483855932203388,3.9626121463336266,4.65,1004.4727777777766,11800
gpihan,WSU_3DHydro,2024-09-11,2024-09-18,22,97.38805555555555,20.483333333333334,5.5229521109010715,2.800837662767699,9.35,1001.0324999999998,1058
ferraro,SSGAforCSP,2024-09-11,2024-09-13,16,5.740277777777778,6.7,4.415598290598291,1.2251876192382547,5.965,1002.55,78
jackson_g,WSU_3DHydro,2024-09-12,2024-09-16,18,424.18305555555554,35.96666666666667,8.444254589692546,4.780239076075064,16.65,1001.2608333333364,3014
jackson_g,WSU_3DHydro,2024-10-06,2024-10-06,16,57.778055555555554,85.41666666666667,4.53161220043573,4.2948830625893555,6.783333333333333,1000.0983333333348,765
parkchan,Illinois_Park,2024-09-12,2024-09-13,17,461.8486111111111,30.033333333333335,5.021003201062995,2.3669345792170353,8.566666666666666,1001.9299999999985,5519
rkhatiwada,LoyolaChicago_Li,2024-09-12,2024-09-16,19,0.35888888888888887,6.4,3.0761904761904764,1.5322114598422627,7.006666666666666,1297.2800000000002,7
eme2000,MSU_Jacobson,2024-09-12,2024-09-17,18,41.67944444444444,51.516666666666666,2.6407250967969023,2.3580389273028985,3.25,1003.8463888888879,947
tuos,Vanderbilt_Paquet,2024-09-14,2024-09-14,19,34.5775,6.583333333333333,3.951714285714286,0.26877195130412596,4.0,1001.008333333333,525
jopacabra,NMSU_Sievert,2024-09-15,2024-09-15,20,669.3411111111111,53.7,23.44452228059934,12.861592149844155,38.22,1000.0297222222229,1713
npcooley,BiomedInfo,2024-09-16,2024-09-16,21,1323.5908333333334,527.9333333333333,5.6692925471159334,10.068455881503466,9.15,1000.0383333333339,14008
larsonma,futurecolliders,2024-09-16,2024-10-03,33,438.87305555555554,165.95,9.792630469815297,21.11044405353848,17.8,1000.816388888892,2689
alice,WSU_3DHydro,2024-09-18,2024-09-18,23,85.15666666666667,38.61666666666667,11.8,10.745150954403657,29.253333333333334,1002.9350000000005,433
